filename,class_name,wave_min,wave_max,wave_mean,wave_var,amp_min,amp_max,amp_mean,amp_var,spectral_centroid_min,spectral_centroid_max,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_min,spectral_rolloff_max,spectral_rolloff_mean,spectral_rolloff_var,spectral_bandwidth_min,spectral_bandwidth_max,spectral_bandwidth_mean,spectral_bandwidth_var,mel_frequency_min,mel_frequency_max,mel_frequency_mean,mel_frequency_var,chroma_min,chroma_max,chroma_mean,chroma_var,zero_crossing_rate
Phoenicurus-phoenicurus-548970.wav,phoenicurus-phoenicurus,7.7567954e-08,0.2549591,-0.26963806,0.01255438,7.389226690370037e-06,0.0002943996330668864,1.748860772006355e-11,1.867302849613237e-05,2664.9843642528454,5748.7786957211165,1629.3729826495978,606.2801159872694,3273.138199901768,7757.8125,1593.75,1081.9107532079615,3588.150565001604,8325.964841529069,1070.1727548120778,1047.7579298077762,-17.222258,203.19614,-546.1528,111.37536,0.45070583,1.0,4.1015548e-05,0.30415726,3
Phylloscopus-trochilus-592177.wav,phylloscopus-trochilus,-4.5282136e-06,0.13696289,-0.13677979,0.008290946,2.356444766891944e-06,0.0002703789883728092,6.646326789149865e-12,6.281826859898885e-06,3317.972640017618,5732.838005826085,1266.3794614480719,523.7331988269534,3187.0540765652504,9984.375,304.6875,1094.0688634471178,5228.8997161017405,7781.194682022854,1217.319053186385,1430.1823946952663,-16.419237,147.26678,-615.10986,127.1622,0.6215512,1.0,1.8251432e-05,0.28126663,0
Sylvia-atricapilla-444279.wav,sylvia-atricapilla,-1.8995022e-06,0.27027893,-0.26293945,0.0147730615,9.60758776944301e-06,0.0003407464766483793,2.9908883781677625e-11,1.8266037987332766e-05,4239.493546484747,8124.192018726244,2155.5022194652106,1045.9105707355955,4872.008103297527,10640.625,492.1875,1520.110884025738,4737.363985952121,7905.228268702554,1642.8795057893333,1287.6131228928264,-17.951485,151.15881,-618.49384,122.320274,0.3528816,1.0,3.1329295e-05,0.33802894,2
Emberiza-schoeniclus-435343.wav,emberiza-schoeniclus,-1.4150208e-06,0.45806885,-0.38461304,0.027080927,4.461611145751159e-05,0.0007590600184707015,8.864770353451794e-10,9.189078352010019e-05,3116.584748204155,6606.525485102593,1966.9119142820268,812.398004309936,5608.929598721591,9776.07421875,2799.31640625,1228.4269854612653,4661.003212208203,7610.948085127781,1971.8959449379915,1063.566094201848,-16.645523,174.22372,-497.6806,83.519806,0.5230824,1.0,0.00025942715,0.2707408,8
Cyanistes-caeruleus-405169.wav,cyanistes-caeruleus,-1.5492714e-06,0.7158966,-0.72006226,0.07159244,2.8151497529345978e-05,0.002232185078446011,2.1998786142128976e-11,0.00010296159958569985,3537.428858444944,8559.851666810042,0.0,1210.5963835893608,2982.3210654116288,8634.814453125,21.533203125,1835.1055987273344,3040.6405382441676,5303.747581786243,10.15084947028448,1057.8122062076513,-22.14732,130.54465,-572.41223,119.85941,0.45311666,1.0,0.0,0.35192284,0
Emberiza-citrinella-483375.wav,emberiza-citrinella,-1.9600132e-06,0.10803223,-0.098587036,0.0076977923,4.236919244870209e-06,0.0006980229746098031,5.2316076756417e-11,1.2320859989206725e-05,3408.390744555223,7255.503549266083,1561.771054509542,962.4498392436387,4337.44100531525,8929.6875,398.4375,2005.58303202668,4682.20091073964,7510.566216124112,1891.0919733824103,1206.4245023010253,-14.939357,166.70091,-607.19794,126.78368,0.520233,1.0,0.00012340384,0.32925534,0
Turdus-merula-559732.wav,turdus-merula,-2.162107e-07,0.28222656,-0.18159485,0.005151043,3.592395970126975e-06,7.501354217930096e-05,6.929348577915367e-12,6.7630215461356865e-06,3437.16806502174,7782.364017775439,0.0,469.95783312270976,4978.913985148515,9820.3125,23.4375,1096.453437977296,3721.7523758566044,6252.479833886216,11.048543641125972,847.9240761661717,-18.77417,200.61356,-878.0212,111.06323,0.4386917,1.0,0.0,0.3072064,8
Turdus-philomelos-550100.wav,turdus-philomelos,9.4900946e-07,0.34054565,-0.31814575,0.022069275,6.948612920621892e-06,0.00039946028270979896,1.6668938977220257e-11,1.677812542775468e-05,6804.527528543862,9532.876409274548,0.0,1483.9895557321686,6243.17519576951,14944.04296875,21.533203125,2829.37409901327,5884.088867494045,8173.430683384687,10.15084947028448,1284.750805219382,-19.927856,121.43072,-657.66833,119.27825,0.3927197,1.0,0.0,0.31507933,44
Phylloscopus-trochilus-512388.wav,phylloscopus-trochilus,-5.2695705e-06,0.016845703,-0.014755249,0.0019910547,5.857947392861606e-07,0.0005041741973019557,2.8271490952688995e-11,2.806166338138388e-06,3443.926162134046,7331.081629544151,1637.0362697785367,601.148875856032,1263.9522253913506,11765.625,140.625,1315.5090663356398,5405.627778687338,7931.6387662960215,2818.721242894579,1377.7587634337183,-17.472197,136.16321,-648.45465,140.98041,0.73209953,1.0,0.0021076836,0.21361223,0
Phylloscopus-trochilus-593464.wav,phylloscopus-trochilus,-9.579242e-07,0.23532104,-0.22018433,0.016406288,1.6112593984372038e-05,0.0010045698622629916,8.112420453381048e-11,3.593200664803061e-05,2874.3140193463364,5790.502873799507,1581.7569620305562,613.7216210295796,4769.678058216655,8179.6875,2015.625,984.9820306886883,4834.063717982254,7202.256640623158,1737.2861197512718,1171.2118077173432,-10.752363,166.27649,-475.0498,94.175064,0.60808265,1.0,0.00028747224,0.25949714,5
Emberiza-schoeniclus-511910.wav,emberiza-schoeniclus,2.662631e-06,0.21029663,-0.2121582,0.0112111,5.398645385672819e-06,0.00034911707459243425,1.1934977211017936e-11,1.3858473500801382e-05,5724.982250651213,7071.181281965885,3293.4528860736214,539.0863529062153,10713.370988175675,13406.25,4171.875,2127.408227724635,5870.096431249406,9168.490725086218,1454.233595625769,1095.5170113539234,-20.074818,112.70407,-484.624,98.99565,0.47118855,1.0,9.2919574e-05,0.29437444,14
Emberiza-citrinella-25890.wav,emberiza-citrinella,-0.0013837209,0.9999695,-1.0,0.054681603,2.1755506486610286e-05,0.0027674420698825374,4.605097727187904e-10,5.897746104271104e-05,3504.2434772332454,6943.376836584442,897.0367759131998,440.23710915521116,8845.629461880388,12037.060546875,21.533203125,1384.9544369294942,5255.284377046825,7691.416449725526,2713.4184838740966,808.443814930984,-2.5423143,155.91187,-492.00323,56.539318,0.60880864,1.0,0.0030112227,0.2590665,9
Turdus-merula-463959.wav,turdus-merula,4.534956e-05,0.5314636,-0.5441742,0.028267482,3.3688173732182648e-06,0.0003855933628063418,2.286584512441694e-12,1.2881548751794565e-05,3257.8569492638717,6365.949792140909,491.5012543664907,606.6967701437878,4454.172642206004,8835.9375,445.3125,1195.3988584092851,4883.719838023913,7444.3909539419,1004.7367605209072,1378.5080863981768,-12.562167,227.0993,-507.1863,103.85987,0.44606745,1.0,5.863834e-06,0.32015562,27
Troglodytes-troglodytes-310566.wav,troglodytes-troglodytes,-1.9006745e-06,0.41818237,-0.420578,0.033766422,7.996557880879161e-05,0.0015628422876492085,2.1421333414474196e-09,9.460543363413795e-05,7201.800893411185,13743.002624641043,4918.504144460884,927.7686321871113,12334.077913215362,15267.041015625,21.533203125,1295.2548682363165,5023.970996717249,6270.144524153124,1960.555602285718,481.06321898512255,-14.402069,109.238914,-752.71954,57.563595,0.5557564,1.0,0.007211818,0.27726832,41
Sylvia-atricapilla-132581.wav,sylvia-atricapilla,-2.0655169e-05,0.9462433,-0.9296112,0.050663657,2.5038842563299698e-05,0.0010437113951475175,1.3759158704710464e-11,6.578153763032353e-05,4136.141141334888,10695.486943516913,0.0,621.0344798838464,6143.239861891675,9496.142578125,21.533203125,1413.3464309819317,3880.962909954196,6380.457104993085,10.15084947028448,965.8040871092322,-11.989401,143.11877,-566.25146,73.69829,0.37558284,1.0,0.0,0.32679367,23
Sylvia-communis-57510.wav,sylvia-communis,-1.7960008e-05,0.28712463,-0.28868103,0.024510358,1.304417282684451e-05,0.005937207612364335,9.1050442392181e-12,2.7356387917614043e-05,3565.128916859553,7189.375795166845,1429.9136388907627,1253.9176795506976,7380.8825181934935,14642.578125,21.533203125,3992.1840605595585,4948.7458773265525,7023.18071304456,856.2942178102329,1143.052223871484,-6.164151,182.98093,-693.6577,85.808014,0.58361465,1.0,0.00037916514,0.27959946,12
Phylloscopus-collybita-514739.wav,phylloscopus-collybita,-4.816486e-06,0.14753723,-0.14788818,0.0083025955,4.3212009091264985e-06,0.000767594983652733,3.8539608916133687e-11,1.3532703308835077e-05,3098.698867866818,7543.139584344632,1079.97883089991,612.8048766472162,1838.0303952791307,13476.5625,328.125,1549.7527002023326,5341.4355193367455,8216.660593996436,1663.8410433111205,1411.1785391541266,-16.30343,158.13097,-619.4573,134.63983,0.58809716,1.0,4.880267e-05,0.2769789,0
Hirundo-rustica-157280.wav,hirundo-rustica,3.786755e-06,0.64888,-0.63974,0.03199784,6.959058254638632e-06,0.00035724965594180946,4.643892743955951e-12,1.709269767049073e-05,5731.891478121808,8434.043811241616,1518.201213768224,1147.6978119677615,5850.6340878608535,11812.5,46.875,884.9089524649115,5229.710265824982,8274.287887804323,1634.8983475229195,1651.62723113309,-19.724564,129.0111,-597.2244,114.42161,0.46578392,1.0,3.9669216e-05,0.32456562,17
Phylloscopus-trochilus-545052.wav,phylloscopus-trochilus,-2.6000969e-06,0.08074951,-0.08125305,0.0049462914,1.7575339403215904e-06,0.00022909560148819485,1.569384615760867e-11,4.677344068793046e-06,4181.320128036863,6683.65507770204,714.4262729304667,815.3060542980782,4542.524857954545,9937.5,46.875,1284.497419597201,5322.133090237277,7819.286028826186,2009.6129499093095,1293.7921519579775,-16.631186,140.17313,-631.0842,129.92972,0.5083987,1.0,4.8735954e-05,0.3267432,4
Sylvia-curruca-492550.wav,sylvia-curruca,-1.6736474e-05,0.20359802,-0.23858643,0.00915401,1.2411992848046167e-05,0.0006682979646347957,9.882915739503093e-11,2.433086133645407e-05,3298.0628185756123,6189.789843979569,0.0,628.8382181702012,5829.636502971954,11541.796875,21.533203125,1248.116172042907,5654.095735426661,7697.26484483789,10.15084947028448,1269.295861457828,-9.269934,164.08887,-866.0481,93.413605,0.61052734,1.0,0.0,0.23325306,2
Bubo-bubo-461798.wav,bubo-bubo,-9.033545e-06,0.73838806,-0.7218933,0.07439701,7.296960616493904e-06,0.004772064350121662,4.173519032948398e-11,7.509712370776757e-05,1346.7696637923525,3094.8809533394597,453.9611348254541,356.3648529288862,2209.6479515328792,6632.2265625,322.998046875,1185.008572652345,4188.210416963878,8431.397685671725,1143.8168810351165,1124.5810776347932,-5.6809525,180.37453,-393.19125,87.37489,0.62748307,1.0,6.231491e-05,0.25871596,9
Carpodacus-erythrinus-264048.wav,carpodacus-erythrinus,-6.443675e-05,0.78256226,-0.7754669,0.03382116,1.0983988678658875e-05,0.00042548133018889095,9.36821734638959e-11,2.6297870797021776e-05,4368.687528866477,6390.641217164675,0.0,747.387209133064,9855.459191172295,14750.244140625,21.533203125,2122.002478717896,6265.190629331135,7879.676126638822,10.15084947028448,1033.7335733389098,-8.260154,149.71594,-565.71497,73.678474,0.54984176,1.0,0.0,0.27279252,18
Emberiza-citrinella-255072.wav,emberiza-citrinella,1.7814274e-08,0.017837524,-0.017578125,0.0012894575,1.2486943159305182e-06,3.693159852113422e-05,1.3312989535785745e-11,2.218582788149659e-06,6424.265320410527,8620.295843836895,4012.7560278118235,868.7667523552436,6036.342152431422,10572.802734375,21.533203125,1249.9030282420395,5250.454825591656,6908.165254838021,2100.8391706506995,1004.0447172791316,-35.414566,57.97513,-847.11115,135.31332,0.49377313,1.0,0.00031858205,0.30479136,23
Parus-major-214379.wav,parus-major,-5.6716104e-05,0.9923248,-1.0,0.07754652,7.796148095938966e-05,0.003972159252165319,6.0593026517044184e-09,0.00012226728078417885,4064.577240376933,9265.41616964155,0.0,1695.4419235216792,6823.096489618289,14577.978515625,21.533203125,1837.3969893923522,4081.3208945179513,7877.765399581875,10.15084947028448,814.14967878799,-9.058826,179.88257,-605.3991,66.606,0.43522462,1.0,0.0,0.31655896,5
Fringilla-coelebs-168005.wav,fringilla-coelebs,3.4261595e-07,0.6517792,-0.6516571,0.07541073,3.0329478662582664e-05,0.004349254792952146,2.9723398980902674e-11,8.68759262143578e-05,2916.306586613002,5106.8303612586815,500.1722074461931,741.5353067360415,5207.588530749809,9065.478515625,86.1328125,1315.782979542632,4159.150532815513,7384.908679266367,1173.0204528261945,1354.5875806055403,-1.8461441,214.9634,-516.36505,70.893196,0.5730131,1.0,0.0009118208,0.31309214,4
Emberiza-calandra-216233.wav,emberiza-calandra,-1.40633185e-08,0.96795654,-0.9086304,0.019292366,1.7449790313642148e-05,0.00021431668016933593,8.615043728173218e-11,2.372446751716056e-05,4496.89001501533,8644.960046747936,2023.8512962706527,831.9063038733788,6156.790560691918,12593.75,15.625,1345.9928960219343,3504.9438681116244,6118.08180473911,50.33306716943682,904.2320763106684,-23.169607,151.65085,-666.44305,97.108604,0.44048965,1.0,0.00025744177,0.3106399,27
Turdus-philomelos-240109.wav,turdus-philomelos,6.132321e-07,0.3040161,-0.31004333,0.030335627,6.543465792394964e-06,0.001205373720595371,4.512272541048615e-12,2.3558360159735488e-05,1960.4469856430571,12000.00000729051,500.14451490258557,606.0005986760829,3207.7961305811923,8039.0625,23.4375,1041.3951525912403,3416.9537532013765,5817.147186091938,17.661371842301367,1056.93628485439,-9.294158,173.49158,-652.20294,103.52745,0.5666515,1.0,4.9418413e-05,0.32714435,0
Linaria-cannabina-567190.wav,linaria-cannabina,4.4663968e-05,0.2806244,-0.3034973,0.0155360745,4.788307589163423e-06,0.0011574153237210833,3.83582699267681e-12,1.1711097742343487e-05,4466.080053691549,7963.26613284065,1713.0172141672915,503.77325169005815,6679.9282212885155,12281.25,2648.4375,1638.4694518112826,5319.1749156619635,8174.348462160421,1621.8241605445064,1287.3779003207003,-12.093205,123.26331,-502.413,101.84417,0.42966866,1.0,3.6962487e-05,0.33211032,2
Turdus-merula-502749.wav,turdus-merula,-5.0786284e-06,0.26467896,-0.24758911,0.021831777,3.6365105212633665e-06,0.00030590956329718975,6.400568494438921e-12,1.2364660410822144e-05,3833.611338196791,7686.398121999385,1391.8934111682256,811.9033714311546,6341.362372864344,12867.1875,398.4375,2253.652676040068,5421.983839337821,8197.537286097155,1760.8853301983568,1208.5404760992672,-13.654033,132.84413,-549.96155,105.6,0.5433087,1.0,9.570547e-06,0.31323493,0
Sylvia-atricapilla-319419.wav,sylvia-atricapilla,0.00012596745,0.6716919,-0.5628052,0.03981033,4.043418871268152e-05,0.004788100214160731,2.5607479315216582e-09,0.00011055054169411525,5579.686330009604,13344.129699527282,69.71974657776711,4203.726426791169,2061.189997116191,14621.044921875,21.533203125,3916.327127894572,4910.618516860313,9259.875376072412,641.5005276380449,1659.5754967304672,-18.387249,133.0922,-547.10205,113.51358,0.63838595,1.0,0.00021441115,0.30921185,13
Troglodytes-troglodytes-593463.wav,troglodytes-troglodytes,-4.6199225e-06,0.45970154,-0.47235107,0.022783428,1.114929838668761e-05,0.0004366412337069867,2.120981528003516e-11,2.4143873826447008e-05,3067.4445476258593,8438.424959229846,1478.3495689535607,1288.216652318993,4024.555906713165,16078.125,398.4375,1952.0387167403237,4964.073101304847,8391.818910295597,1720.9605361423519,1308.5027912516887,-13.368989,154.10246,-562.991,116.340515,0.60291505,1.0,1.6933132e-05,0.28640705,0
Ficedula-hypoleuca-34594.wav,ficedula-hypoleuca,-3.69475e-06,0.32055664,-0.31040955,0.03554302,1.5800533990421872e-05,0.000732279619699042,2.8501582826016806e-10,3.744168504852584e-05,4573.072938714282,12182.450018444557,3096.073659447745,634.980755668964,5838.639581612327,13436.71875,21.533203125,1123.1682312361363,4808.080687306198,8002.486819852784,204.00804633743263,1383.1142038299517,-30.357237,126.682816,-664.0385,93.79937,0.35062903,1.0,3.734676e-05,0.32908323,23
Carduelis-carduelis-586365.wav,carduelis-carduelis,-3.7824332e-06,0.04374695,-0.042770386,0.0024642353,2.214014199260018e-06,0.0003107312848363562,1.2760911944477612e-11,5.184626727281694e-06,4091.9941514461584,8218.532068688353,2478.714561306135,676.0731669761725,2988.085021768252,13570.3125,421.875,1773.5213754497968,5489.378258390622,7838.798556952111,2446.0809081299435,1352.3430041974375,-18.626913,129.72061,-638.5486,136.26964,0.662384,1.0,0.00031607112,0.2507078,7
Emberiza-citrinella-486264.wav,emberiza-citrinella,-1.2891782e-06,0.23117065,-0.22496033,0.013136487,3.4648698078447035e-06,0.000530587603872874,7.942020627981275e-12,9.957973693562005e-06,2682.901462339351,7517.388447567431,427.8113608597565,1023.3594022353594,3260.143108921504,11859.375,187.5,1568.266802134312,4561.571464327417,7900.454983906664,1396.083380683682,1359.2235870291909,-13.141361,222.0675,-592.3784,122.06288,0.6043784,1.0,6.9798574e-05,0.31360617,4
Pyrrhula-pyrrhula-209473.wav,pyrrhula-pyrrhula,-3.2682642e-06,0.4884796,-0.52049255,0.018950026,1.2504002133840265e-05,0.0014026657444134187,4.292419833124713e-10,3.678482938226152e-05,5669.922301437169,9235.293986726476,1983.6968235325405,737.5857208963489,9842.770390667025,15590.0390625,21.533203125,1343.6243102967044,5081.759276867124,6702.818610040037,391.511080746763,743.1218398373493,-31.315596,170.47855,-710.15564,108.480965,0.33089632,1.0,0.0003637011,0.30105254,10
Troglodytes-troglodytes-498972.wav,troglodytes-troglodytes,-1.445099e-06,0.32943726,-0.3297882,0.0140076615,6.0047072826329354e-06,0.0001871195422835083,1.3845488280977608e-11,1.4253448781687665e-05,3953.145918289005,10315.558203567434,604.1263390010782,1346.4050435118968,1626.8345783273521,17531.25,23.4375,2725.023856548182,4325.392498903521,7819.970062719398,1552.190957565904,1378.6499380452453,-21.427837,146.14236,-647.717,138.23299,0.56839097,1.0,9.1151026e-07,0.32863563,0
Sylvia-atricapilla-591539.wav,sylvia-atricapilla,-5.271079e-06,0.12310791,-0.12324524,0.008933867,4.230714553423534e-06,0.0003032265661853887,1.1242504061677885e-11,8.098074757240148e-06,4032.1332850355425,8535.739786383989,969.4790138348014,989.7774620237711,4710.62374497992,13265.625,257.8125,1703.2291547308107,4993.294631434942,7948.63452486415,1623.974614412284,1306.9015836485926,-16.274353,172.7779,-616.2499,122.396965,0.47087216,1.0,2.3656594e-05,0.3261751,13
Turdus-merula-466328.wav,turdus-merula,4.5549063e-05,0.16595459,-0.1698761,0.01034707,1.4940196207514218e-06,0.00023389683306208265,9.40064544760932e-13,3.9570870220661214e-06,3892.0234913687796,7210.589007436847,2182.1341200525767,621.220511162579,5037.358565225761,12117.1875,1640.625,1430.7069173016819,5090.142292343972,7712.0201097683375,1832.141201276368,1218.370252229542,-14.753943,143.42426,-574.54767,113.11623,0.34613517,1.0,3.9132836e-05,0.33301845,12
Sylvia-curruca-500521.wav,sylvia-curruca,-4.2889683e-06,0.2108612,-0.21887207,0.0053888517,3.5398818452655544e-06,0.0003096785860049098,1.0200005658663054e-11,7.595051317568236e-06,2797.115988821414,12758.87104192807,496.2469181806195,1366.3511038639638,3376.05874845297,14132.8125,257.8125,2324.4573355698944,4755.672611231854,8330.678083074641,1478.2306150722893,1310.6934669349537,-14.111827,247.45517,-617.7388,130.64322,0.5211755,1.0,0.00059541396,0.2943876,3
Sylvia-curruca-426177.wav,sylvia-curruca,-1.0763624e-05,0.3201294,-0.32525635,0.013650574,1.3339007055308498e-05,0.00038051197260313815,8.036115868971888e-11,2.9636908429801064e-05,6875.776498416364,13890.932202472646,3088.1700018983806,2065.8658281123976,3402.0274825507613,11864.794921875,21.533203125,2207.1665060984183,4949.032969530052,8152.069382512235,1449.569550713569,1681.7881768791322,-26.515793,134.23526,-760.9918,140.27785,0.4801446,1.0,0.0024304558,0.29432657,32
Acrocephalus-dumetorum-194051.wav,acrocephalus-dumetorum,-3.5458752e-06,0.9982147,-0.68193054,0.055052694,2.6704556439457354e-05,0.0014316793358620894,7.506718529374161e-11,6.085150609227451e-05,5930.230571172192,8315.311728354529,2359.4296022603876,915.9854861758272,9646.674205491188,14147.314453125,21.533203125,2833.4110203968503,5239.781414735574,7126.229849383099,171.18921981740624,1073.8979821937078,-27.906061,173.64285,-612.51263,98.340775,0.32818538,1.0,2.8952647e-05,0.31903866,15
Emberiza-calandra-168382.wav,emberiza-calandra,4.449625e-06,0.34103394,-0.35289,0.018382015,8.479980329359214e-06,0.0012230944365367357,3.9803941111321664e-11,1.8950237785847832e-05,2967.1545020209423,7588.869250500473,705.2026319584131,1398.3437387961762,4263.252551020408,11039.0625,187.5,2079.1295743228343,5006.853037480408,8435.441324178684,1533.4806390273677,1402.4287697710222,-10.248606,179.25156,-564.9446,117.93989,0.6864781,1.0,0.00034684912,0.2954055,0
Periparus-ater-132601.wav,periparus-ater,9.139892e-07,0.43875122,-0.44082642,0.047536183,2.544362534260989e-05,0.0011635813254693038,2.974614497506001e-11,6.64920121411242e-05,7267.537120244205,13936.625905782857,3644.2744518138707,1087.2763051258955,12026.213597539645,19143.017578125,21.533203125,3206.8673595384616,6112.119280782554,8206.47519839731,153.8072433013204,1343.0001512507922,-17.334028,111.53892,-647.89685,85.5302,0.5229272,1.0,1.8082248e-05,0.3162177,30
Fringilla-coelebs-167673.wav,fringilla-coelebs,-9.140509e-06,0.9999695,-1.0,0.08805311,2.090291283161742e-05,0.002076114900523873,9.305871403225898e-11,7.363357663777623e-05,2425.2347229592365,5324.561254024735,1072.7122905055749,619.1935608707735,4462.621491780214,7515.087890625,21.533203125,727.0490507853729,4038.0608580350686,7577.334247631616,1066.8224897978198,1116.1993156240835,-1.9896594,220.5791,-532.99646,69.96259,0.6105663,1.0,0.00010501276,0.28659636,2
Phylloscopus-sibilatrix x bonelli-568870.wav,bonelli,-4.812688e-09,0.8245392,-0.81207275,0.024950132,1.1367725769740298e-05,0.0004788340656032018,2.529393951004687e-11,3.1974071601566536e-05,4598.766178532862,9448.667715482983,0.0,671.0902529439767,4536.632191051136,13242.1875,23.4375,1381.8343336396097,3441.513296742411,7231.226687060986,11.048543641125972,977.31635090101,-32.57147,154.35292,-666.53015,126.81623,0.4902625,1.0,0.0,0.31336012,15
Emberiza-calandra-420652.wav,emberiza-calandra,-0.00046058063,0.3439331,-0.3586731,0.014042024,8.977019221733223e-06,0.0009669822616296884,1.0230976257634458e-10,1.5598672461400656e-05,5121.422664935432,7578.634013756186,3048.9316550293192,485.0099646773582,10817.291862170568,13307.51953125,21.533203125,888.3871494898451,5439.255655487276,7173.19403427234,2203.210257623126,642.0101798340539,-6.6458397,141.19025,-705.2958,74.43107,0.6879805,1.0,0.0021067646,0.21980305,7
Aegolius-funereus-508051.wav,aegolius-funereus,-2.5200836e-07,0.080963135,-0.08578491,0.011209046,8.051684589693296e-07,0.0005827881694708894,3.72580105504182e-12,6.334576924007604e-06,6058.20373765881,8142.1304179579065,1784.1149471140573,1938.2770409796651,9181.642085341033,14039.0625,1101.5625,3313.1301124792994,5913.230773551703,7693.333776520057,2449.3056826815227,1115.1191184065538,-25.831537,116.64648,-530.43286,112.415855,0.440138,1.0,1.611893e-05,0.32580152,11
Sylvia-atricapilla-413885.wav,sylvia-atricapilla,-1.9803267e-07,0.28987122,-0.406662,0.012562045,3.0829509542655877e-06,0.00020431450368253154,2.836694776259652e-12,7.390445426946452e-06,2958.225551715612,11341.403956305712,0.0,626.6028108259147,4229.825733343735,8765.625,23.4375,896.7707293645967,3384.1852399916997,6568.489435706617,11.048543641125972,895.1248618020327,-15.722393,264.33142,-683.1441,100.64621,0.40782788,1.0,0.0,0.32041305,13
Linaria-cannabina-435190.wav,linaria-cannabina,0.0002521646,0.31472778,-0.3235016,0.024217082,2.467325511331213e-05,0.003912269124048087,1.48988948054157e-09,5.851245458616941e-05,3614.6929673157256,5117.205397404298,1711.4476871678046,488.9000770521571,8562.1848717843,11907.861328125,2540.91796875,1766.5876024756046,6193.699361611209,7877.5106922045225,1911.4577049512607,1197.5633512903928,-7.3693423,162.28006,-590.1851,81.00873,0.5073685,1.0,0.0017177202,0.2721689,0
Sylvia-communis-488365.wav,sylvia-communis,-1.0364813e-05,0.4118042,-0.41615295,0.022173943,7.279651420254375e-06,0.0011540246109704225,1.4568227695576796e-11,1.794589363776892e-05,2839.818420777861,6604.660422759756,1220.529724904996,680.6680833049406,4770.369856243288,7804.6875,1687.5,820.4580341068682,4566.198928156094,6823.095599834507,1016.6348060039961,1279.2388762716564,-10.733642,154.24448,-524.54425,102.83749,0.6191088,1.0,5.2183066e-05,0.29242656,4
Cyanistes-caeruleus-389813.wav,cyanistes-caeruleus,5.978287e-07,0.0566864,-0.060440063,0.0073362025,9.972684070109637e-06,0.0004233036029502468,1.228382143078877e-10,2.17261922180973e-05,2891.1970364694057,10743.97761506944,0.0,585.2733388313171,4906.844429347826,7664.0625,23.4375,1216.878714957308,3451.6173760797265,5279.857127966421,11.048543641125972,740.322270243966,-15.812388,204.76248,-894.53687,100.89476,0.5239467,1.0,0.0,0.26831353,5
Cuculus-canorus-182292.wav,cuculus-canorus,-2.3977573e-05,0.18223572,-0.20225525,0.021873536,5.57213735767827e-06,0.0018184401830137755,7.363250027992944e-10,3.739832636865407e-05,3239.832586864447,8962.098780442051,487.26653772181123,1261.146020358959,6695.632170172084,14707.177734375,21.533203125,3305.9352517470193,6302.660006696145,8505.469346361777,735.4142015979003,1321.135968766756,-7.061538,195.40265,-659.1344,104.78828,0.6856086,1.0,0.00029223802,0.28163037,0
Erithacus-rubecula-335184.wav,erithacus-rubecula,-2.8094655e-08,0.7745056,-0.70124817,0.018630158,2.8310174314593506e-05,0.0005958800329853783,1.3327672518932962e-10,4.844148069227991e-05,5486.150676751594,7884.605806675483,3987.0003674508957,633.759647019397,9933.45145736659,12144.7265625,21.533203125,1144.1185552370805,6023.427929971756,7731.602292602119,1879.189884382089,945.2415459087983,-24.186726,112.062706,-711.02124,82.910095,0.5178503,1.0,0.0059102452,0.25688055,13
Phoenicurus-phoenicurus-252297.wav,phoenicurus-phoenicurus,1.1905188e-06,0.9999695,-1.0,0.06742475,3.1112709996262184e-05,0.001843310163197588,9.304232451981114e-12,6.603929621513224e-05,2434.051942335963,11562.270186651996,0.0,914.9370181468207,3785.663110113466,8397.94921875,21.533203125,1383.218384713496,3339.9481666811507,7706.327072278298,10.15084947028448,890.8079290733367,-6.2556634,215.04291,-561.3193,70.90126,0.5076829,1.0,0.0,0.2919604,6
Luscinia-megarhynchos-304597.wav,luscinia-megarhynchos,-0.00015909782,0.9999695,-1.0,0.04833775,1.1296477520246237e-05,0.0005185165741907938,1.1375094289277775e-11,2.5249871210497937e-05,4518.881043507246,9748.33757042083,0.0,863.1429144079025,7316.641866118959,13781.25,23.4375,1946.2422940929628,4138.430368833914,6429.192013596217,11.048543641125972,1157.6820023563785,-14.386196,159.23236,-579.24994,89.83676,0.48335603,1.0,0.0,0.32607743,14
Ficedula-hypoleuca-313588.wav,ficedula-hypoleuca,-8.0733166e-08,0.22079468,-0.22283936,0.012026658,5.979292135079988e-06,0.0002974626136493523,1.1348238049678494e-11,1.4007934162659796e-05,5078.342641613242,7430.459409419392,4294.8635560126895,231.41656951369552,9247.195389470444,11601.5625,23.4375,1340.1869553532583,5078.596766623995,6377.349383519467,1832.1474961540666,817.5052931866027,-23.180285,116.7784,-726.43604,91.602554,0.4893766,1.0,0.00057396776,0.2765404,11
Phoenicurus-phoenicurus-561940.wav,phoenicurus-phoenicurus,-7.980756e-09,0.2170105,-0.20532227,0.0064477664,3.549709202867699e-06,0.0001035229514161862,1.0294518979365418e-11,7.769590360744021e-06,4651.91281331972,8407.042700400103,2963.1275161385256,862.556801921602,4367.989939563679,14018.115234375,1119.7265625,1977.0565653450763,4450.183982942986,6976.76253522288,1794.753536995451,1159.8364016689038,-26.7843,132.78198,-649.7446,124.58733,0.3580876,1.0,0.0001217232,0.32044223,23
